Data,Hora,Equipamento,Usuário Reserva
2020-01-23,12:00 ~ 14:00,MEV INSPECT EBSD,xxxxx
2020-01-23,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-01-23,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-01-23,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-01-23,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-01-23,18:00 ~ 20:00,MET TECNAI G2F20,xxxxx
2020-01-23,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-01-24,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-01-24,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-01-24,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-01-24,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-01-24,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-01-24,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-01-24,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-01-24,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-01-24,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-01-24,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-01-24,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-01-24,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-01-24,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2020-01-24,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2020-01-24,12:00 ~ 14:00,MEV MAGELLAN,xxxxx
2020-01-24,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2020-01-24,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2020-01-24,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-01-24,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-01-24,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-01-24,18:00 ~ 20:00,MET TECNAI G2F20,xxxxx
2020-01-27,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-01-27,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-01-27,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-01-27,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-01-27,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-01-27,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-01-27,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-01-27,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-01-27,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-01-27,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-01-27,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-01-27,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-01-27,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-01-27,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-01-27,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-01-27,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-01-27,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-01-27,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-01-27,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-27,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-27,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2020-01-28,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-01-28,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-01-28,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-01-28,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-01-28,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-01-28,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-01-28,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2020-01-28,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2020-01-28,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-28,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-01-28,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-01-28,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-01-28,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-01-28,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-01-28,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-01-28,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-01-28,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-01-28,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-01-28,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-01-28,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-01-28,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-01-28,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-01-28,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2020-01-28,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2020-01-28,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-01-29,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-01-29,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-01-29,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-29,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-29,14:00 ~ 16:00,MET CM120,xxxxx
2020-01-29,16:00 ~ 18:00,MET CM120,xxxxx
2020-01-29,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-01-29,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-01-29,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-01-29,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2020-01-29,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-01-29,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-01-29,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-01-29,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-01-29,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-01-29,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-01-29,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-01-29,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-01-29,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-01-29,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-01-29,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-01-29,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-01-29,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-01-29,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2020-01-29,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2020-01-29,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-01-29,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-01-29,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2020-01-29,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2020-01-30,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-01-30,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-01-30,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-30,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-30,14:00 ~ 16:00,MET CM120,xxxxx
2020-01-30,16:00 ~ 18:00,MET CM120,xxxxx
2020-01-30,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-01-30,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-01-30,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-01-30,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-01-30,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-01-30,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-01-30,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-01-30,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-01-30,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-01-30,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-01-30,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-01-30,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-01-30,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-01-30,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-01-30,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2020-01-30,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-01-30,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-01-30,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-01-30,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2020-01-30,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2020-01-30,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2020-01-30,18:00 ~ 20:00,MEV INSPECT EBSD,xxxxx
2020-01-31,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-01-31,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-01-31,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-01-31,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-01-31,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-01-31,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-01-31,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-01-31,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-01-31,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-01-31,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-01-31,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-01-31,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-01-31,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-01-31,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-01-31,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-01-31,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-31,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-31,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-01-31,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-01-31,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-01-31,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2020-01-31,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2020-01-31,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2020-01-31,16:00 ~ 18:00,MEV MAGELLAN,xxxxx
2020-01-31,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-01-31,12:00 ~ 14:00,MEV INSPECT EBSD,xxxxx
2020-01-31,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2020-02-03,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-02-03,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-02-03,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-03,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-03,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-03,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-03,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-03,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-03,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-02-03,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-02-03,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-03,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-03,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2020-02-03,16:00 ~ 18:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2020-02-03,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-02-03,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-02-03,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-02-03,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-02-03,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-02-03,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-02-03,18:00 ~ 20:00,MEV INSPECT EBSD,xxxxx
2020-02-04,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-02-04,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-02-04,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-02-04,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-02-04,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-02-04,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-04,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-04,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-04,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-04,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-04,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-04,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2020-02-04,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-02-04,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-02-04,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-04,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-04,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-02-04,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-02-04,08:00 ~ 10:00,MEV MAGELLAN,xxxxx
2020-02-04,10:00 ~ 12:00,MEV MAGELLAN,xxxxx
2020-02-04,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-02-04,12:00 ~ 14:00,MEV INSPECT EBSD,xxxxx
2020-02-04,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-02-04,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-05,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-05,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-05,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-05,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-05,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-05,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-05,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-05,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-05,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-02-05,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-02-05,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-02-05,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-02-05,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-02-05,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-02-05,18:00 ~ 20:00,MEV INSPECT EBSD,xxxxx
2020-02-06,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-02-06,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-02-06,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-02-06,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-02-06,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-02-06,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-06,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-06,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-06,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-06,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-06,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-06,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-06,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-06,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-02-06,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-02-06,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-07,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-02-07,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-02-07,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-02-07,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-07,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-07,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-07,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-07,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-07,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-07,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-02-07,14:00 ~ 16:00,MEV MAGELLAN,xxxxx
2020-02-07,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-02-07,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-02-07,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-07,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-07,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-02-07,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-07,12:00 ~ 14:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-10,08:00 ~ 10:00,MET CM120,xxxxx
2020-02-10,10:00 ~ 12:00,MET CM120,xxxxx
2020-02-10,12:00 ~ 14:00,MET CM120,xxxxx
2020-02-10,18:00 ~ 20:00,MET CM120,xxxxx
2020-02-10,14:00 ~ 16:00,MET CM120,xxxxx
2020-02-10,16:00 ~ 18:00,MET CM120,xxxxx
2020-02-10,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-10,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-10,12:00 ~ 14:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-10,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-10,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-10,18:00 ~ 20:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-10,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-02-10,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-10,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-10,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-10,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-10,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-10,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-10,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-02-10,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-02-10,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-02-10,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-02-10,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-02-10,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-10,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-10,14:00 ~ 16:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2020-02-10,16:00 ~ 18:00,MICROSCOPIO OPTICO CONFOCAL OLYMPUS,xxxxx
2020-02-10,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-02-10,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-02-10,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2020-02-11,08:00 ~ 10:00,MET CM120,xxxxx
2020-02-11,10:00 ~ 12:00,MET CM120,xxxxx
2020-02-11,12:00 ~ 14:00,MET CM120,xxxxx
2020-02-11,14:00 ~ 16:00,MET CM120,xxxxx
2020-02-11,16:00 ~ 18:00,MET CM120,xxxxx
2020-02-11,18:00 ~ 20:00,MET CM120,xxxxx
2020-02-11,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-02-11,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-02-11,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-02-11,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-11,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-11,12:00 ~ 14:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-11,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-02-11,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-02-11,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-02-11,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-11,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-11,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-11,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-11,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-11,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-11,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-11,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-11,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-02-11,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-02-11,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-02-11,18:00 ~ 20:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-11,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-11,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-11,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-02-11,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-02-11,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-02-11,18:00 ~ 20:00,MET TECNAI G2F20,xxxxx
2020-02-12,08:00 ~ 10:00,MET CM120,xxxxx
2020-02-12,10:00 ~ 12:00,MET CM120,xxxxx
2020-02-12,12:00 ~ 14:00,MET CM120,xxxxx
2020-02-12,14:00 ~ 16:00,MET CM120,xxxxx
2020-02-12,16:00 ~ 18:00,MET CM120,xxxxx
2020-02-12,18:00 ~ 20:00,MET CM120,xxxxx
2020-02-12,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-02-12,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-02-12,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-02-12,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-12,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-12,12:00 ~ 14:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-12,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-12,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-12,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-12,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-12,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-12,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-12,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-12,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-12,10:00 ~ 12:00,MEV XL30 FEG,xxxxx
2020-02-12,14:00 ~ 16:00,MEV XL30 FEG,xxxxx
2020-02-12,08:00 ~ 10:00,MEV XL30 FEG,xxxxx
2020-02-12,12:00 ~ 14:00,MEV XL30 FEG,xxxxx
2020-02-12,18:00 ~ 20:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-12,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-12,14:00 ~ 16:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-12,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-02-12,16:00 ~ 18:00,MEV XL30 FEG,xxxxx
2020-02-12,18:00 ~ 20:00,MEV XL30 FEG,xxxxx
2020-02-12,12:00 ~ 14:00,MEV INSPECT EBSD,xxxxx
2020-02-12,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-02-12,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-02-12,18:00 ~ 20:00,MET TECNAI G2F20,xxxxx
2020-02-13,08:00 ~ 10:00,MET CM120,xxxxx
2020-02-13,12:00 ~ 14:00,MET CM120,xxxxx
2020-02-13,14:00 ~ 16:00,MET CM120,xxxxx
2020-02-13,16:00 ~ 18:00,MET CM120,xxxxx
2020-02-13,18:00 ~ 20:00,MET CM120,xxxxx
2020-02-13,10:00 ~ 12:00,MET CM120,xxxxx
2020-02-13,08:00 ~ 10:00,MET TECNAI G2F20,xxxxx
2020-02-13,10:00 ~ 12:00,MET TECNAI G2F20,xxxxx
2020-02-13,12:00 ~ 14:00,MET TECNAI G2F20,xxxxx
2020-02-13,08:00 ~ 10:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-13,10:00 ~ 12:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-13,12:00 ~ 14:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-13,08:00 ~ 10:00,MEV INSPECT EBSD,xxxxx
2020-02-13,10:00 ~ 12:00,MEV INSPECT EBSD,xxxxx
2020-02-13,14:00 ~ 16:00,MET TECNAI G2F20,xxxxx
2020-02-13,16:00 ~ 18:00,MET TECNAI G2F20,xxxxx
2020-02-13,08:00 ~ 10:00,MEV XL30 TMP,xxxxx
2020-02-13,18:00 ~ 20:00,MEV XL30 TMP,xxxxx
2020-02-13,10:00 ~ 12:00,MEV XL30 TMP,xxxxx
2020-02-13,16:00 ~ 18:00,MEV XL30 TMP,xxxxx
2020-02-13,14:00 ~ 16:00,MEV XL30 TMP,xxxxx
2020-02-13,12:00 ~ 14:00,MEV XL30 TMP,xxxxx
2020-02-13,14:00 ~ 16:00,MEV INSPECT EBSD,xxxxx
2020-02-13,16:00 ~ 18:00,MEV INSPECT EBSD,xxxxx
2020-02-13,18:00 ~ 20:00,MET TECNAI LaB6 - ASTAR,xxxxx
2020-02-13,16:00 ~ 18:00,MET TECNAI LaB6 - ASTAR,xxxxx
